run,window_nm,best_epoch,cls_resnet,frozen_agg,layer,row_type,n_rows,gamma_0_mean,gamma_1_mean,ratio_mean,gamma_0_p5,gamma_0_p25,gamma_0_p50,gamma_0_p75,gamma_0_p95,gamma_1_p5,gamma_1_p25,gamma_1_p50,gamma_1_p75,gamma_1_p95,ratio_p5,ratio_p25,ratio_p50,ratio_p75,ratio_p95,nbr_mass_biased_mean,nbr_mass_unbiased_mean,nbr_mass_delta_mean,nbr_mass_delta_p50,nbr_share_uniform_mean
gnn_lcpn_scratch_gt_L4_H4_resnet4x128_w20um,20000.0,0,True,False,3,cls,6144,2.7856676596954153,0.21163412711878968,0.09494378018932063,1.1091748152624008,1.5310874616820318,2.0653801558105314,3.3496543915782793,6.839116472814292,0.11091748152624009,0.14962356560944343,0.18407720014689563,0.23713737056616552,0.4120975190973304,0.03273406948788383,0.059566214352901034,0.08810488730080138,0.12161860006463679,0.17988709151287874,0.040672806347477795,0.03315927452952868,0.0075135318176459505,0.0075,0.04523995647984217
gnn_lcpn_scratch_gt_L4_H4_resnet4x128_w20um,20000.0,0,True,False,3,node,142689,1.3178583659892555,0.5315906625242842,0.6159833343780704,0.34276778654645046,0.5432503314924331,0.8413951416451956,1.5310874616820318,4.027170343254594,0.17179083871575876,0.2600159563165272,0.3589219346450053,0.5688529308438414,1.4621771744567182,0.10351421666793441,0.25409727055493064,0.43151907682776547,0.6998419960022738,1.7579236139586931,0.19499915349509514,0.11939283623032608,0.07560631726179277,0.0425,0.11943617740386742
gnn_lcpn_scratch_gt_L4_H4_w20um,20000.0,14,False,False,0,cls,6144,5.537625312805176,0.5858257412910461,0.10579006373882294,5.559042572704037,5.559042572704037,5.559042572704037,5.559042572704037,5.559042572704037,0.5821032177708716,0.5821032177708716,0.5821032177708716,0.5821032177708716,0.5821032177708716,0.10592537251772886,0.10592537251772886,0.10592537251772886,0.10592537251772886,0.10592537251772886,0.02920343546171959,0.01682209330946686,0.012381342152252728,0.0125,0.04523995647984217
gnn_lcpn_scratch_gt_L4_H4_w20um,20000.0,14,False,False,0,node,142689,12.21891361119048,1.0369334545445383,0.09422871369675398,7.673614893618185,9.660508789898142,11.614486138403437,13.645831365889238,19.724227361148536,0.5069907082747045,0.716143410212902,0.9440608762859236,1.2445146117713843,1.8836490894898021,0.03427677865464505,0.05432503314924331,0.08035261221856177,0.1188502227437019,0.19724227361148533,0.3141054963609876,0.17583792402027335,0.1382675723369025,0.1225,0.11943617740386742
gnn_lcpn_scratch_gt_L4_H4_w20um,20000.0,14,False,False,1,cls,6144,2.3676654148536422,0.6383296163015378,0.2801061634915338,1.7579236139586931,2.0653801558105314,2.264644307593062,2.6001595631652723,3.2734069487883795,0.4216965034285822,0.5308844442309885,0.6237348354824191,0.7328245331389045,0.8810488730080147,0.15667510701081502,0.21134890398366477,0.2722701308077913,0.3349654391578276,0.43151907682776547,0.0979081553996366,0.054847680937200494,0.04306047445910129,0.0375,0.04523995647984217
gnn_lcpn_scratch_gt_L4_H4_w20um,20000.0,14,False,False,1,node,142689,8.520906840266395,1.09168008774581,0.13327378244110372,6.095368972401694,7.328245331389044,8.222426499470712,9.440608762859245,11.88502227437019,0.518800038928961,0.7852356346100718,1.035142166679343,1.333521432163324,1.8836490894898021,0.05688529308438413,0.09225714271547629,0.12445146117713857,0.16405897731995386,0.24266100950824168,0.2662832679969062,0.12993914608860155,0.13634412190988346,0.1225,0.11943617740386742
gnn_lcpn_scratch_gt_L4_H4_w20um,20000.0,14,False,False,2,cls,6144,4.144807445157009,0.7807378683452649,0.21430762368314996,2.0653801558105314,2.85101826750391,3.67282300498085,4.954501908047906,7.852356346100726,0.5559042572704037,0.6683439175686149,0.7498942093324559,0.8810488730080147,1.0839269140212038,0.10351421666793441,0.16032453906900418,0.21134890398366477,0.2600159563165272,0.34276778654645046,0.10229762605376891,0.04988464147451547,0.05241298458319458,0.0475,0.04523995647984217
gnn_lcpn_scratch_gt_L4_H4_w20um,20000.0,14,False,False,2,node,142689,20.57546934740686,2.728563502140493,0.15330592491728576,9.885530946569391,14.621771744567184,18.83649089489802,24.83133105295573,36.7282300498085,1.4288939585111036,2.01836636368156,2.5409727055493065,3.2734069487883795,4.731512589614803,0.05821032177708716,0.09660508789898131,0.1333521432163324,0.18836490894898,0.3198895109691397,0.5583439553939549,0.13504922996459406,0.42329472541154206,0.40750000000000003,0.11943617740386742
gnn_lcpn_scratch_gt_L4_H4_w20um,20000.0,14,False,False,3,cls,6144,9.815118892273555,0.6339691963900501,0.06740039091437211,6.095368972401694,8.222426499470712,9.440608762859245,11.091748152624008,14.288939585111036,0.4027170343254591,0.5069907082747045,0.5956621435290104,0.7328245331389045,0.9885530946569391,0.03845917820453535,0.050699070827470445,0.0638263486190549,0.08035261221856177,0.10839269140212039,0.036217213062930874,0.019447833968873358,0.01676937909311012,0.0125,0.04523995647984217
gnn_lcpn_scratch_gt_L4_H4_w20um,20000.0,14,False,False,3,node,142689,2.6590284598838716,1.2225859849001948,0.5066078546196626,1.5667510701081502,2.0653801558105314,2.4831331052955727,3.126079367123956,4.216965034285822,0.6237348354824191,0.8810488730080147,1.1350108156723142,1.4621771744567182,2.1134890398366477,0.20183663636815619,0.3198895109691397,0.4518559443749226,0.6237348354824191,1.0115794542598984,0.3178050651441848,0.11985912123501857,0.19794594390932282,0.17250000000000001,0.11943617740386742
gnn_lcpn_scratch_gt_L4_H4_w20um_frozenagg,20000.0,13,False,True,0,cls,6144,1.0891354084014893,1.1449984312057495,1.0512911081314087,1.0839269140212038,1.0839269140212038,1.0839269140212038,1.0839269140212038,1.0839269140212038,1.1350108156723142,1.1350108156723142,1.1350108156723142,1.1350108156723142,1.1350108156723142,1.0592537251772898,1.0592537251772898,1.0592537251772898,1.0592537251772898,1.0592537251772898,0.1456087551159726,0.052263711870182306,0.09334504323608901,0.08750000000000001,0.04523995647984217
gnn_lcpn_scratch_gt_L4_H4_w20um_frozenagg,20000.0,13,False,True,0,node,142689,1.0572109085699342,1.084206839726253,1.025824728747881,1.035142166679343,1.035142166679343,1.0592537251772898,1.0592537251772898,1.0839269140212038,1.0592537251772898,1.0592537251772898,1.0839269140212038,1.1091748152624008,1.1091748152624008,0.9885530946569391,1.0115794542598984,1.035142166679343,1.035142166679343,1.0592537251772898,0.2822001781890157,0.11971336277196223,0.16248681542256221,0.1625,0.11943617740386742
gnn_lcpn_scratch_gt_L4_H4_w20um_frozenagg,20000.0,13,False,True,1,cls,6144,0.9750916335906368,0.9098283980662624,0.9330722306913231,0.9660508789898131,0.9660508789898131,0.9660508789898131,0.9660508789898131,0.9885530946569391,0.9015711376059571,0.9015711376059571,0.9015711376059571,0.9015711376059571,0.9225714271547638,0.9225714271547638,0.9225714271547638,0.9225714271547638,0.9440608762859236,0.9440608762859236,0.14046754225091718,0.06404474627076222,0.07642279596317773,0.0725,0.04523995647984217
gnn_lcpn_scratch_gt_L4_H4_w20um_frozenagg,20000.0,13,False,True,1,node,142689,0.9596274844112479,0.9219759559779055,0.9609341314714192,0.9225714271547638,0.9440608762859236,0.9660508789898131,0.9660508789898131,0.9885530946569391,0.9015711376059571,0.9015711376059571,0.9225714271547638,0.9225714271547638,0.9440608762859236,0.9225714271547638,0.9440608762859236,0.9660508789898131,0.9660508789898131,0.9885530946569391,0.2516199694693359,0.11975824099076705,0.13186172849034344,0.1325,0.11943617740386742
gnn_lcpn_scratch_gt_L4_H4_w20um_frozenagg,20000.0,13,False,True,2,cls,6144,1.081810880083746,1.1456923443668832,1.059058129399394,1.0839269140212038,1.0839269140212038,1.0839269140212038,1.0839269140212038,1.0839269140212038,1.1350108156723142,1.1350108156723142,1.1350108156723142,1.1350108156723142,1.1614486138403437,1.0592537251772898,1.0592537251772898,1.0592537251772898,1.0592537251772898,1.0592537251772898,0.0954445640254562,0.032815923114867473,0.06262864092332165,0.0575,0.04523995647984217
gnn_lcpn_scratch_gt_L4_H4_w20um_frozenagg,20000.0,13,False,True,2,node,142689,1.0946770896506528,1.0574227694356815,0.9661711561307982,1.0592537251772898,1.0839269140212038,1.0839269140212038,1.1091748152624008,1.1091748152624008,1.035142166679343,1.0592537251772898,1.0592537251772898,1.0592537251772898,1.0839269140212038,0.9440608762859236,0.9440608762859236,0.9660508789898131,0.9885530946569391,0.9885530946569391,0.27676031686121394,0.11948477509712754,0.1572755417628332,0.1575,0.11943617740386742
gnn_lcpn_scratch_gt_L4_H4_w20um_frozenagg,20000.0,13,False,True,3,cls,6144,1.0954371834523045,0.9270177021389827,0.8462774836128423,1.0839269140212038,1.0839269140212038,1.0839269140212038,1.1091748152624008,1.1091748152624008,0.9225714271547638,0.9225714271547638,0.9225714271547638,0.9225714271547638,0.9225714271547638,0.8413951416451956,0.8413951416451956,0.8413951416451956,0.8413951416451956,0.8609937521846007,0.11877904523316829,0.05112977188491641,0.06764927332490818,0.0625,0.04523995647984217
gnn_lcpn_scratch_gt_L4_H4_w20um_frozenagg,20000.0,13,False,True,3,node,142689,1.1229913421792643,0.94967391929814,0.8459333123551491,1.0839269140212038,1.1091748152624008,1.1350108156723142,1.1350108156723142,1.1614486138403437,0.9225714271547638,0.9440608762859236,0.9440608762859236,0.9660508789898131,0.9885530946569391,0.8222426499470712,0.8222426499470712,0.8413951416451956,0.8609937521846007,0.8810488730080147,0.25335037480184186,0.11788777782775264,0.13546259696414215,0.1375,0.11943617740386742
