root_id,cell_type,n_embeddings,n_skeleton_nodes,nearest_median_nm,nearest_p95_nm,nearest_p99_nm,nearest_max_nm,fraction_within_100nm,fraction_within_500nm,fraction_within_1000nm,fraction_finite_radius,embedding_center_x,skeleton_center_x,embedding_center_y,skeleton_center_y,embedding_center_z,skeleton_center_z
864691135157994084,L4IT,4578,63297,57.30118479999254,176.891062458494,575.6946828572927,5153.127612567561,0.799038881607689,0.9895150720838795,0.9941022280471822,1.0,753584.0,754762.8125,680364.0,674449.3125,893020.0,894539.5625
864691135164804909,ITC,3686,47811,64.6236286163894,229.41373732110412,814.1177211933338,2211.0234241254093,0.7278893109061313,0.984264785675529,0.9932175800325557,1.0,656372.0,656578.875,525232.0,527596.5625,928440.0,927665.625
864691135164836397,microglia,499,6387,96.16826887024638,941.0511667073787,3866.52942652152,4959.039775217325,0.5130260521042084,0.905811623246493,0.9519038076152304,1.0,787792.0,788011.375,969968.0,968927.8125,959040.0,960310.5
864691135196385578,L4IT,6070,77591,62.796670676249846,234.59077539467756,896.3157118937082,4948.7651718951565,0.7334431630971994,0.9822075782537067,0.9922570016474465,1.0,724948.0,726378.0,628556.0,637112.9375,851440.0,848421.0625
864691135196576298,L5IT,6169,85686,56.778386347711574,197.75011151239934,839.814667345621,4348.985641880328,0.7978602690873724,0.98346571567515,0.9923812611444318,1.0,690824.0,694289.21875,654112.0,628121.15625,877880.0,882594.4375
864691135196592938,L4IT,4289,59028,56.90744267009369,191.54795862156755,1113.5680063468715,5484.773538938276,0.7889951037537888,0.9815807880624854,0.9885754255071112,1.0,740464.0,739142.96875,680784.0,684374.0625,833680.0,839359.71875
864691135209280633,L4IT,6067,86425,60.34458343546668,209.93895073414575,1061.548581619936,4675.729038242325,0.7679248392945442,0.9793967364430526,0.9894511290588429,1.0,940720.0,936297.625,589824.0,585357.625,935200.0,920221.75
864691135210178169,PV,8815,103287,72.77906957876007,231.27025496334593,574.9760896038399,5472.052660236947,0.667725467952354,0.987861599546228,0.9955757231990925,1.0,647480.0,644858.1875,709328.0,710780.5,900600.0,898364.0625
864691135211568576,L4IT,3017,38223,60.88504152293895,216.8647873587265,1005.4315986027237,3229.9118874639985,0.7424593967517401,0.9830957905203845,0.9897248922770965,1.0,765264.0,772105.5,653248.0,673340.0,819240.0,820410.75
864691135211756736,L6CT,1766,17536,80.21434666955378,303.3658345954431,1305.610977991365,2291.1571013968573,0.6047565118912798,0.9733861834654587,0.9835787089467724,1.0,766084.0,769437.15625,932624.0,933012.65625,883160.0,891795.9375
864691135212492992,L6IT,2925,38033,64.99714537000837,234.01701327897356,939.4407142681179,4296.1438000585185,0.7100854700854701,0.9788034188034188,0.9917948717948718,1.0,762520.0,758717.5625,909584.0,913360.5,897240.0,899856.125
864691135214123064,L5ET,3426,28108,84.9938301042809,286.56200103217793,514.8663156362015,3460.1767640225044,0.5723876240513719,0.9889083479276124,0.9964973730297724,1.0,717176.0,728227.65625,837780.0,855633.9375,893580.0,896010.03125
864691135235206489,MC,7062,86723,67.04394729327832,255.47352902230185,924.0994662269102,4614.6558356442265,0.7104219767771169,0.9791843670348344,0.9923534409515717,1.0,813120.0,811544.3125,458064.0,451620.96875,891400.0,892120.0
864691135257404079,L2IT,5747,62123,66.59031109140427,249.82068164065527,1194.697418569719,3244.4336321999253,0.6979293544457978,0.9784235253175569,0.9866017052375152,1.0,1264232.0,1024309.375,573672.0,711093.125,866920.0,858328.6875
864691135257638575,L3IT,4561,54190,63.685782606873886,241.48540975595193,1134.1007724266065,4220.213581772995,0.7068625301468976,0.9820214865161149,0.9885989914492436,1.0,1310840.0,1317093.5,547624.0,569953.90625,965040.0,966597.75
864691135257669039,L3IT,5112,56412,66.09293788867595,250.20619112382357,1348.8129068259793,5585.476993255589,0.7065727699530516,0.9778951486697965,0.9865023474178404,1.0,723468.0,730426.28125,555764.0,556038.625,899160.0,905877.375
864691135258563503,L4IT,7188,108936,55.47294873231702,210.63551578872713,1156.0910006884485,6067.488051402017,0.7964663327768503,0.9767668336115748,0.9874791318864775,1.0,801136.0,808475.90625,630588.0,625282.84375,882160.0,898233.65625
864691135258642863,L5ET,4874,40327,90.4100464680379,403.7069467523196,1039.928976928299,4460.73798196554,0.5510874025441116,0.9671727533853098,0.9895363151415675,1.0,715248.0,713411.5,798676.0,805665.375,845920.0,847912.1875
864691135271463077,L3IT,4406,56938,63.162519782946504,233.10190724684162,974.5407356919405,4351.1671629216335,0.7353608715388107,0.9818429414434862,0.9906945074897866,1.0,876348.0,875694.46875,636820.0,647182.0625,755620.0,787318.96875
864691135272102053,astrocyte,1721,27162,462.6954570097917,2439.0711098502748,2968.255358969728,4059.097401016327,0.2283556072051133,0.5066821615339918,0.6321905868680999,1.0,667768.0,668270.5625,725552.0,724574.0,890280.0,890050.15625
864691135273655569,L5ET,7696,70615,84.95935661016671,370.337883373775,1054.2917579981586,3947.444896009474,0.5718555093555093,0.9686850311850311,0.9889553014553014,1.0,1182840.0,1133182.25,746272.0,752350.6875,744320.0,771963.25
864691135273918993,L2IT,5098,56367,71.23402356011883,282.3118683629537,1151.8626184263169,2673.3177742039948,0.6633974107493135,0.9737151824244802,0.9880345233424872,1.0,1286184.0,1286751.875,472452.0,498592.8125,772900.0,785058.5
864691135275949029,L2IT,5677,70200,67.10369773715901,302.18014063725957,1330.3615833666563,4619.329938218853,0.7003699136868065,0.9688215606834596,0.9832658094063766,1.0,964672.0,960908.0625,480648.0,586760.5625,800480.0,814154.6875
864691135279678881,L6IT,3915,37072,78.37876286820301,5382.913775227525,39878.88112365191,44318.35646340225,0.6125159642401021,0.9261813537675606,0.9325670498084291,1.0,737408.0,738529.78125,929880.0,925774.34375,909080.0,909459.28125
864691135280481697,L5IT,4685,55302,63.365661294189934,249.33237437252825,6851.527465384499,19011.026071750606,0.7184631803628602,0.9703308431163287,0.9765208110992529,1.0,750176.0,765847.65625,754760.0,755355.46875,876600.0,871975.0
864691135293398284,AltDTC,2164,26338,70.23350765835278,268.2398927785889,824.5773289199068,3417.6366211489994,0.6654343807763401,0.9824399260628466,0.9926062846580407,1.0,764476.0,774439.03125,1006700.0,998762.75,916020.0,913200.53125
864691135293605558,L4IT,5504,80174,54.92315265150583,203.11629846049098,1083.0066587989795,6173.762531306881,0.8066860465116279,0.9769258720930233,0.9878270348837209,1.0,923152.0,924695.8125,607940.0,602413.84375,887440.0,890670.96875
864691135293678006,L4IT,8560,131254,54.804945182311286,195.79654368823037,1145.1313236642718,4511.266877912456,0.804088785046729,0.9783878504672897,0.9876168224299066,1.0,707536.0,714506.25,680652.0,669080.28125,834200.0,830371.53125
864691135294187190,L4IT,3379,43856,61.87730425002369,196.74125119525533,694.3588255708104,2856.2435940847204,0.7511097957975732,0.9863865048831015,0.9949689257176679,1.0,767520.0,768692.125,657424.0,672926.75,894720.0,892446.1875
864691135294520844,L4IT,2746,32778,63.185932935720146,232.37349692087878,909.3227873110776,4025.2579211811076,0.725782957028405,0.984340859431901,0.9908958485069191,1.0,746628.0,748422.78125,649188.0,662922.8125,834160.0,834589.25
864691135308295238,L6IT,3862,45975,65.93023789561047,239.43003778137935,1023.2976805445711,5027.646595482075,0.7035214914552046,0.9792853443811497,0.9893837389953392,1.0,708344.0,698955.75,871616.0,880322.75,832200.0,818783.0625
864691135308347974,DTC,2460,26518,73.1022223849674,225.54442552813592,522.597134399389,2553.424606808717,0.6642276422764227,0.9890243902439024,0.9951219512195122,1.0,672656.0,667183.0,908928.0,909564.3125,843100.0,857595.5625
864691135308553030,L6IT,3913,51511,65.28022527917624,241.0770229104923,784.8006176897295,3947.715846695403,0.7137745974955277,0.986199846664963,0.9913110145668286,1.0,1018136.0,1020880.5,871616.0,881197.75,880680.0,871292.5
864691135309022022,astrocyte,1420,20590,284.5558151124213,2456.062353791702,3290.5536808341376,4304.529954921037,0.27535211267605636,0.571830985915493,0.6852112676056338,1.0,772388.0,772632.5625,983256.0,983610.5625,939400.0,938277.84375
864691135309290822,L3IT,4610,47768,72.87703505199059,259.9315394204062,956.005630035804,3800.4529283938646,0.6559652928416486,0.9785249457700651,0.9908893709327549,1.0,711176.0,710363.40625,577016.0,599097.15625,875860.0,864689.625
864691135323181212,MC,3498,43411,71.77330440098476,252.61838223997776,1059.3255679914726,3827.866520355203,0.6852487135506004,0.9805603201829617,0.9885648942252716,1.0,760824.0,761787.4375,404172.0,401783.15625,881220.0,875597.625
864691135324437916,L6IT,4931,61356,66.53033260288122,246.87780923139536,1039.7361296400054,5368.410679396301,0.7049280064895559,0.9813425268708172,0.9896572703305617,1.0,678576.0,672358.3125,882368.0,871739.75,920120.0,888704.75
864691135324623260,L4IT,7699,109178,55.25749383567807,172.1048910296389,700.8031059860756,3665.93725279174,0.8180283153656319,0.9867515261722302,0.9944148590726068,1.0,702488.0,707656.4375,713024.0,711960.8125,845960.0,835055.09375
864691135325071004,L2IT,5562,71858,61.30560221290976,215.18843270346258,880.0604380627227,4622.363266657578,0.7452355267889248,0.9823804386911184,0.992089176555196,1.0,684136.0,686612.625,461980.0,472121.171875,849380.0,848593.03125
864691135325243548,microglia,352,4330,104.92527834925819,1421.5515047657154,3859.813162549582,4985.568138543741,0.48863636363636365,0.8863636363636364,0.9346590909090909,1.0,723068.0,723982.875,760652.0,757192.59375,881320.0,882206.09375
864691135336669673,DTC,5027,59963,68.64227355463979,226.51234884088288,761.7472244844349,5076.843792606904,0.7010145215834493,0.9864730455540084,0.9930375969763279,1.0,855600.0,872091.0,845672.0,819060.625,930960.0,924553.5
864691135336840425,PV,5649,57336,80.0235561022503,241.2652628685982,540.6002213015838,2704.4207544661945,0.6163922818197911,0.9879624712338467,0.9955744379536201,1.0,664224.0,662963.5,667512.0,657667.28125,836800.0,838668.34375
864691135339600102,L4IT,5533,75195,58.35204313046802,208.46843185511761,725.5010996899207,4823.502153356781,0.7764323151997108,0.9859027652268209,0.9925899150551238,1.0,712600.0,710930.0625,720872.0,723561.875,815440.0,808222.625
864691135339729126,L4IT,4706,67336,56.976921896040075,187.10345071850267,927.0717733512225,3873.7055121073995,0.7936676583085422,0.9808754781130472,0.9919252018699533,1.0,831604.0,836104.46875,579092.0,595687.5625,807600.0,823577.0
864691135342594225,L2IT,4257,45808,73.94791373198098,322.9991037095756,1474.939416849155,5982.829363713501,0.6410617805966643,0.966878083157153,0.9783885365280715,1.0,772504.0,773737.375,438816.0,450841.84375,898400.0,903376.40625
864691135343499441,L6CT,3003,33135,67.70781089542034,246.33004567780077,1034.8861023833042,2672.659582174187,0.7029637029637029,0.9776889776889777,0.9896769896769897,1.0,772232.0,772565.9375,860952.0,852796.0,845560.0,842309.1875
864691135343601093,PV,12326,163084,64.10117731430492,202.27264733872278,431.17210924514234,5809.989845758123,0.7271620963816323,0.9929417491481421,0.9965925685542755,1.0,716272.0,717803.4375,736020.0,732462.125,928520.0,925168.3125
864691135343818161,L2IT,4309,48327,70.60973977832307,297.46276161258623,1240.9059121911869,4819.318739539983,0.6600139243443954,0.9747041076815967,0.9856115107913669,1.0,744616.0,747039.5,500464.0,510583.40625,831760.0,845179.9375
864691135351022807,L2IT,5086,61200,64.76689329828724,228.680377070941,858.8971119577751,2675.8384594249146,0.7166732206055839,0.9842705465985057,0.9931183641368463,1.0,699988.0,702110.09375,459708.0,475735.0625,903520.0,901072.0
864691135360300632,L6IT,5698,68252,61.62674304471933,201.53321457693858,589.0257939754216,2359.100342457109,0.747104247104247,0.9885924885924886,0.995085995085995,1.0,788996.0,784282.71875,801440.0,748588.875,864340.0,875089.9375
864691135361430087,L5IT,3943,53183,58.56933658067163,181.4583238883281,545.9555807248673,2658.8607486043247,0.7854425564291149,0.9890945980218108,0.9941668780116663,1.0,719888.0,739171.25,755576.0,767347.125,871320.0,883093.0
864691135361778503,AltBasket,2846,33800,70.44210681370477,243.485942580156,538.1819896821853,5635.540626534451,0.6897399859451863,0.9877020379479972,0.9957835558678847,1.0,524412.0,520280.09375,461824.0,482973.421875,923500.0,923877.3125
864691135374981320,L4IT,5012,73054,57.63026342367107,197.28036920644922,1230.7174142445056,4192.547887509754,0.790901835594573,0.9774541101356744,0.9862330407023144,1.0,822368.0,828594.34375,644368.0,644457.0625,963400.0,962636.125
864691135375590217,L4IT,4329,59206,58.29199800358536,206.43448586255164,881.4005026884171,2355.419511301278,0.7673827673827673,0.9815199815199815,0.9921459921459922,1.0,874624.0,863829.4375,646336.0,654074.28125,937640.0,916760.65625
864691135375888840,L4IT,5076,74667,57.11217511639131,210.27020312102087,1007.608695066486,5823.3986365083665,0.7850669818754925,0.9814814814814815,0.9897557131599685,1.0,694204.0,696218.5625,648708.0,648877.9375,851320.0,852178.75
864691135384203226,astrocyte,1693,27800,305.8356188890529,2525.737397276106,3254.741389766665,4138.501188345546,0.2900177200236267,0.5688127584170112,0.67690490253987,1.0,780192.0,778793.375,956088.0,955983.46875,972160.0,972058.59375
864691135384843738,L5IT,4955,67872,58.663666619552515,195.87665996051345,805.0805766920498,3664.591954817412,0.7733602421796165,0.9854692230070635,0.991523713420787,1.0,737968.0,738081.71875,716984.0,722586.625,846000.0,853213.40625
864691135387513685,L4IT,3874,51731,59.460097367737795,217.958705041993,1102.2521472292678,5114.408544662691,0.7741352607124419,0.9731543624161074,0.9886422302529685,1.0,706700.0,705557.0625,625172.0,640833.0,887600.0,892150.0
864691135387901525,astrocyte,2146,35514,455.1406748903942,2411.0740366631426,3037.167000796062,4558.999880044965,0.2353215284249767,0.5130475302889096,0.6388630009319665,1.0,766556.0,766625.5,522196.0,523024.515625,839720.0,839686.34375
864691135387945813,astrocyte,1412,23038,357.35099664656684,2505.0045661398317,3294.6906725512667,4896.390670448616,0.2415014164305949,0.5474504249291785,0.6805949008498584,1.0,731660.0,731251.03125,679100.0,679712.4375,838520.0,838386.78125
864691135388368001,L4IT,5136,65989,58.929313683842516,196.12574419694792,619.9494594935101,4075.8786523966214,0.7784267912772586,0.9875389408099688,0.9935747663551402,1.0,714540.0,722172.0625,685992.0,689982.125,916480.0,916360.6875
864691135388545921,L6IT,2627,29997,69.95065224856735,237.61118658288464,885.7074335496906,2266.128088109485,0.6863342215454892,0.9832508564902931,0.9912447658926532,1.0,768184.0,769630.3125,919472.0,930162.0625,885680.0,899686.125
864691135388660865,L6IT,5412,71003,63.82776985822049,204.49726761967239,651.2174611600133,4198.079546519604,0.737989652623799,0.9866962305986696,0.995380635624538,1.0,801920.0,853380.1875,888240.0,895464.5,899940.0,901583.8125
864691135396115189,L6IT,4215,61060,61.000448256549724,226.7820340101251,1185.5203826694683,5362.232577102331,0.7402135231316725,0.9810201660735468,0.9871886120996441,1.0,742168.0,738521.0,942880.0,948220.5,891680.0,888475.34375
864691135396794101,L3IT,8112,112008,58.974260050078456,212.57223060363947,835.6674233678411,5288.583374162569,0.7712031558185405,0.9823717948717948,0.9928500986193294,1.0,696228.0,700626.65625,642416.0,697505.90625,832720.0,835528.78125
864691135404765166,MC,5023,68995,63.41212546705874,197.8109459519588,850.5772798104745,5354.61981209042,0.7547282500497711,0.9848695998407326,0.9912402946446347,1.0,670992.0,671180.1875,783128.0,771331.9375,916160.0,919479.125
864691135408788169,L4IT,2472,28814,62.22194395484151,209.71101464927304,835.9279569741694,3054.2423582310066,0.7394822006472492,0.98584142394822,0.991504854368932,1.0,812124.0,821967.5,659016.0,658793.6875,780140.0,779689.1875
864691135409760457,L1,3516,49908,64.04985378837749,191.92955694849707,354.088452414178,1742.3495339447536,0.7497155858930603,0.9943117178612059,0.9991467576791809,1.0,699588.0,696744.65625,387644.0,382693.921875,946860.0,949699.65625
864691135417307322,L6CT,2529,27795,71.9743878056632,328.10555364685257,1457.6024203848008,3565.9212941091746,0.66429418742586,0.9636219849742982,0.9798339264531435,1.0,718432.0,716093.5,933712.0,930021.5,908400.0,908380.5625
864691135417313722,L3IT,4422,53975,63.173789924513514,238.05409089374047,969.9322026969829,5067.0753325543965,0.7272727272727273,0.9816824966078698,0.9900497512437811,1.0,730324.0,734803.9375,582424.0,582246.4375,890100.0,899574.9375
864691135430290480,L4IT,3732,46943,61.6941098915388,210.80284133755308,1042.5343657995006,3338.717489194953,0.7566988210075026,0.9815112540192926,0.9890139335476956,1.0,715812.0,717473.9375,522096.0,516244.46875,889720.0,887325.1875
864691135430486576,L4IT,3264,44582,60.240580593707605,223.8813223615703,1182.29127555873,5336.985345870012,0.7506127450980392,0.9791666666666666,0.9868259803921569,1.0,901528.0,906032.53125,662888.0,679971.78125,943400.0,946601.59375
864691135430859056,L3IT,7953,117522,57.40869108854512,207.539837515821,785.999494221235,2407.4353200683295,0.7788256004023639,0.9831510121966553,0.994341757827235,1.0,769176.0,778852.90625,742272.0,755641.90625,828520.0,825546.125
864691135431088176,L6CT,2425,25862,75.89559028691983,266.21975440063227,983.5991124681395,4564.468207746796,0.64,0.9740206185567011,0.9905154639175258,1.0,737416.0,738293.5625,979048.0,925415.9375,955840.0,955634.46875
864691135431109168,L6CT,2738,32323,66.13430202512689,273.38509845887455,957.7427350351167,2699.2582350585226,0.7067202337472608,0.9733382030679328,0.991599707815924,1.0,694248.0,698110.375,937724.0,927192.625,904860.0,901739.5625
864691135442598728,PV,7795,88156,75.9335904343394,248.16562750571123,710.1461273042929,4970.611218231868,0.6409236690186016,0.9847338037203336,0.9934573444515715,1.0,799136.0,801326.1875,634072.0,631355.96875,923800.0,921577.75
864691135448698196,L4IT,4758,61322,58.112162542045255,196.35340897236654,691.4295778487212,4554.5511395754265,0.7742749054224464,0.9859184531315679,0.9924337957124842,1.0,768004.0,769723.15625,695072.0,694052.09375,891080.0,901110.0
864691135455701354,L4IT,3474,48379,61.58297414929903,234.9892668770137,1436.2365699547563,4353.046102120617,0.7429476108232584,0.9763960852043754,0.9838802533103052,1.0,986096.0,974942.0625,643152.0,646717.5,749760.0,754790.25
864691135455875690,L6CT,1629,13595,90.05261049103463,295.05760005988344,864.8320178440792,1638.502009744724,0.5531000613873542,0.9821976672805403,0.9920196439533456,1.0,772952.0,777346.625,970040.0,973306.0625,952800.0,946548.9375
864691135456493418,ITCperi,3527,51784,58.3944694513102,207.91490706264247,1012.1457502040867,5110.095235551511,0.7635384179189113,0.9761837255457896,0.9897930252339099,1.0,771288.0,766506.0,826088.0,835094.71875,921200.0,911483.09375
864691135464595518,PV,8687,108700,65.39596939032252,206.50635346848816,405.31904972232047,3411.5041570077633,0.7239553355588811,0.9934384712789225,0.9975825946817083,1.0,805200.0,803342.96875,749200.0,751093.9375,872480.0,884454.125
864691135464678206,MC,6506,91813,62.786514460936715,192.8700647521976,713.3552916094616,5965.270960880046,0.7559176145096834,0.9864740239778665,0.9938518290808485,1.0,812468.0,817162.0625,768504.0,761654.1875,906560.0,902251.6875
864691135464714565,L5ET,7946,80814,75.58428656056182,310.64689322032694,964.383371967794,4895.578346595656,0.63830858293481,0.9745784042285427,0.9903095897306821,1.0,1240612.0,1256257.25,765584.0,779200.71875,968240.0,960564.125
864691135464795710,L2IT,6132,84053,59.882763061562684,227.4239514668468,1056.4223631206696,3328.4210191123284,0.7534246575342466,0.9781474233529028,0.9885844748858448,1.0,734256.0,736938.375,480496.0,490383.21875,815880.0,814206.5625
864691135464946757,PV,7808,80694,78.63557968844091,260.1483771206448,538.4502408546546,6779.081998197194,0.6197489754098361,0.9889856557377049,0.9957735655737705,1.0,742376.0,741497.59375,816424.0,810906.84375,881120.0,881744.0
864691135464991645,thalamocortical,14708,164609,74.98692919778267,237.51630846153978,445.0598014984994,4018.916475459368,0.6501903725863476,0.9931329888496057,0.9983682349741637,1.0,769540.0,769292.875,637660.0,634087.25,913200.0,915097.6875
864691135465585221,L6IT,3039,37548,64.73530842013498,254.45221324611646,840.0943050559167,4412.561780728968,0.7193155643303718,0.9782823297137216,0.9924317209608424,1.0,690480.0,697223.59375,990488.0,978009.875,964960.0,961828.375
864691135465795653,PV,9200,95931,77.6266762479006,239.44254091928602,447.91670756188284,3356.6290800816823,0.6325,0.9928260869565217,0.9975,1.0,707132.0,703870.625,885028.0,881760.4375,928280.0,928053.25
864691135466283333,L4IT,4485,59159,61.47436584666816,219.76040860310806,1294.6299770795215,5116.214057792759,0.7344481605351171,0.9772575250836121,0.9859531772575251,1.0,968384.0,970033.0625,679864.0,690299.375,961600.0,958331.0625
864691135469422674,L3IT,5510,70850,63.96290772758206,227.75209482394988,1078.88089375459,3207.762018599377,0.7382940108892923,0.9802177858439202,0.9885662431941924,1.0,854172.0,862978.375,647192.0,702143.125,803560.0,834093.65625
864691135470255698,thalamocortical,11262,142229,70.23691765855153,234.97364563147391,403.39265409370773,3156.667786705627,0.6789202628307583,0.9939619960930562,0.9977801456224472,1.0,877592.0,887181.375,631260.0,629769.1875,820700.0,819626.625
864691135470556242,MC,4881,64390,66.65483618988198,230.2393455732534,798.4511648027666,4420.980767906067,0.710100389264495,0.982380659700881,0.9926244622003688,1.0,687448.0,689918.1875,430232.0,424965.953125,828920.0,827220.78125
864691135470860370,ITC,4903,54201,77.31436941959754,304.06808018416297,1260.9053264146107,4980.481817041682,0.6320620028553947,0.9726697940036713,0.9863348970018356,1.0,788456.0,791816.125,547616.0,583322.5,939240.0,940093.125
864691135473383730,L4IT,4452,60756,61.55058909840572,223.13950737773885,1062.1981429731986,3120.8643534283897,0.7533692722371967,0.977538185085355,0.9889937106918238,1.0,1207900.0,1206812.3125,601444.0,624126.375,960460.0,958885.75
864691135476145832,oligo,178,2903,60.153591929354036,215.60584916421453,3924.8104592578316,4758.3920049378285,0.7528089887640449,0.9719101123595506,0.9775280898876404,1.0,708816.0,708803.6875,912040.0,913458.1875,844540.0,844646.25
864691135476495936,L3IT,9687,135682,58.942801988453176,218.45262124201685,1005.8216004588982,5427.507359794641,0.774852895633323,0.9794570042324765,0.9898833488180036,1.0,762968.0,766446.3125,640544.0,638837.59375,850560.0,856419.59375
864691135476793920,L6CT,1970,19663,76.55987438025988,285.47207439081313,1003.3758728778608,2752.83288035934,0.6263959390862944,0.9776649746192894,0.9898477157360406,1.0,778784.0,780379.1875,916572.0,863408.375,951180.0,911652.0
864691135477448360,L6IT,3053,30838,74.04501375852394,248.00202102767713,564.6854793527681,2021.9212195258128,0.6609891909597118,0.989190959711759,0.996069439895185,1.0,700080.0,700036.1875,917256.0,924218.3125,913760.0,917455.875
864691135480718022,L2IT,4987,61251,64.60789183605978,244.4176598789501,1002.7964192040146,3627.058618585623,0.7104471626228194,0.9789452576699419,0.9897734108682574,1.0,1087424.0,1086742.125,444968.0,466778.625,778600.0,783307.625
864691135492225127,astrocyte,1119,18941,330.0018954135908,2468.143217488315,3053.9753926644084,4407.419701236945,0.2680965147453083,0.5558534405719392,0.6738159070598749,1.0,702656.0,702143.3125,377632.0,377310.3125,842000.0,841403.9375
864691135492614239,MC,5072,66766,64.41948984926026,196.35266881812805,575.0019204457141,4708.482618254659,0.7379731861198738,0.9879731861198738,0.9956624605678234,1.0,587260.0,583865.5,639668.0,418675.890625,951000.0,954101.53125
864691135492749415,L2IT,4437,50330,68.91352711006743,267.4083031339895,1328.0488139769166,5508.337039650244,0.6716249718278116,0.9752084741942754,0.98535046202389,1.0,735216.0,735122.1875,462328.0,482513.65625,908520.0,907974.28125
864691135493079783,L2IT,5243,64300,68.21453405433479,296.68281241056434,1148.1601736803282,3685.282167792583,0.6814800686629792,0.9696738508487507,0.9872210566469578,1.0,1399240.0,1394174.75,507968.0,537033.625,776120.0,789243.78125
864691135496381840,L2IT,4255,58400,59.71161979935312,239.14554059456714,1218.180649644062,4250.707589533624,0.7555816686251469,0.9708578143360752,0.9844888366627497,1.0,687376.0,691760.59375,494272.0,511656.625,889840.0,891262.78125
864691135496440208,L3IT,5092,58077,68.7433938962908,255.01282419935072,875.4541671405848,2959.7874560779273,0.6816575019638649,0.9819324430479183,0.9907698350353495,1.0,703548.0,707505.3125,585864.0,596104.875,840780.0,856726.5625
864691135499765267,MC,11757,141090,74.89675184879515,259.45686082995553,782.6805023916079,5688.487299265618,0.651696861444246,0.9817130220294292,0.9927702645232628,1.0,678040.0,676115.875,590616.0,590642.40625,889880.0,886612.40625
864691135499964947,L5IT,7213,98903,57.58397400753095,208.82825212844187,765.0620289769645,3815.2913807876457,0.776237349230556,0.9861361430750034,0.9929294329682518,1.0,737760.0,737991.3125,736176.0,738973.1875,880920.0,889732.375
864691135502748482,L5IT,5062,62490,58.29876575237523,176.06025118303566,514.1955025420232,2100.835697741794,0.7876333465033584,0.9897273804820229,0.99585144211774,1.0,681472.0,686621.53125,736728.0,739581.40625,870960.0,877828.5625
864691135502902338,L5IT,5450,70565,61.190759433915034,205.28783047188637,637.5744281239747,2654.4022382049598,0.7478899082568807,0.9869724770642202,0.995045871559633,1.0,1004384.0,997053.4375,800068.0,799974.3125,784960.0,785418.125
864691135503163202,L4IT,8405,113592,57.631752925904486,196.99970027558408,986.584119070817,6088.19254819575,0.7886972040452112,0.9829863176680548,0.9902439024390244,1.0,600184.0,614304.90625,637720.0,635584.71875,911440.0,904857.21875
864691135503182685,L5ET,8500,74870,86.53989789933432,361.67335977403,974.8464056441343,6283.9996950961695,0.5695294117647058,0.9711764705882353,0.9905882352941177,1.0,695204.0,696128.90625,822708.0,820226.5625,811020.0,800725.25
864691135503448898,L6IT,7149,93410,61.21833524617033,211.38963342347648,861.6876673119443,3840.3949183523105,0.7661211358231921,0.9839138341026717,0.9920268569030634,1.0,718624.0,715508.96875,906400.0,908113.78125,882720.0,883581.40625
864691135503836253,L4IT,5586,81865,55.942597428466826,196.75813565796219,941.5684761174497,4135.91250653574,0.7969924812030075,0.9824561403508771,0.9901539563193699,1.0,858668.0,858560.1875,658580.0,659626.5625,873600.0,878147.875
864691135504168285,L4IT,3718,51557,59.638966507999484,199.59980114815187,866.0961063915959,2988.229621939636,0.7802582033351264,0.9838622915545993,0.9919311457772996,1.0,755144.0,755180.75,666680.0,669747.4375,839320.0,842264.0625
864691135504315317,L3IT,3120,34243,69.81300209823056,262.579990267085,1010.9798875677648,2870.045342085208,0.6679487179487179,0.9814102564102564,0.9897435897435898,1.0,1069520.0,1075228.5,585308.0,596970.5625,765020.0,764909.8125
864691135517531786,L2IT,5769,73672,63.03791176992223,245.74224881640416,1232.645988874173,4013.934705050177,0.735656092910383,0.9746923210261744,0.9856127578436471,1.0,1347016.0,1348912.25,533256.0,561828.59375,758200.0,762879.21875
864691135518510218,NGC,2177,26891,69.67222366194436,207.28915140789636,427.6474725006489,3919.144331859355,0.7087735415709693,0.9903536977491961,0.9935691318327974,1.0,709872.0,711707.3125,389960.0,388871.875,823360.0,826054.75
864691135519178378,L6CT,2727,28385,71.78369200243186,268.65214976167675,948.297213655713,4102.647364621715,0.6563989732306564,0.9750641730839751,0.9911991199119912,1.0,775792.0,768765.6875,886176.0,864027.75,920040.0,913957.75
864691135520105354,L3IT,5239,60099,67.70033927167573,247.40482206466328,754.4043426931242,3330.8472135713837,0.6959343386142394,0.9841572819240313,0.9921740790227143,1.0,740768.0,751544.375,633624.0,645936.5,847920.0,847270.4375
864691135527713115,L6CT,4959,57158,65.10995057640959,267.44493791693327,1212.201007086307,4146.901145829407,0.7096188747731398,0.9782214156079855,0.9879007864488808,1.0,727480.0,721776.3125,883600.0,843051.59375,887520.0,892005.875
864691135528046939,MC,9821,129625,70.69908310270014,273.28745168777874,1022.9052812219535,5460.439829254256,0.6828225231646472,0.9755625700030547,0.9891049791263619,1.0,819336.0,822732.375,567488.0,561446.4375,929480.0,923686.25
864691135546161704,L4IT,5561,74381,59.073775378758384,199.09836804014742,887.3158540399876,5146.217606012935,0.7719834562129113,0.9847149793202662,0.9913684589102679,1.0,705416.0,703176.0625,643488.0,644726.375,838160.0,835151.875
